,artist,name,popularity,genre,lyrics
7257,Sean Bradford,44th and 8th,0,latin,44th and 8th could no longer find my way instantly i felt the pain a good friend asks whats wrong words couldnt leave my tongue oh i have seen better days move on move on be strong be strong they say dont miss what lies ahead the change the change so where can i go to get over you fast forward and know ill get over you your voice keeps running though my head running though my head running though my head id seen another way but i cant find the exit end the night of berlin drown myself in more gin lose myself in base ride the train as memories fade as we give each other space try to move on move on be strong be strong like they say embrace the change what lies ahead so where can i go to get over you fast forward and know ill get over you everything moves in slow motion but too quick to give you what i wanted and now i cant get over you how do i know ill get over you your voice keeps running though my head running though my head running though my head seen another way but i cant find the exit you had me under your spell and i let you under my cell the words you said under your breath as my fingers ran under your head
7273,Mike Perry,Inside the Lines (feat. Casso),0,latin,worried sky in need of something green to sleep at night aiming high were living restless but its you and i can see we are the shade the fire and rain true work of art is not a thing we change aiming high were living restless but its you and i tried to keep our colours inside the lines inside the lines but its hard to draw emotions in troubled minds inside the lines bold and brave compared to others we just paint them grey uh here to stay know that the two of us wont fade away can see we are the shade the fire and rain true work of art is not a thing we change hard to hide you move me like the moon that pulls the tide tried to keep our colours inside the lines inside the lines but its hard to draw emotions in troubled minds inside the lines worried sky in need of something green to sleep at night aiming high were living restless but its you and i can see we are the shade the fire and rain true work of art is not a thing we change aiming high were living restless but its you and i tried to keep our colours inside the lines inside the lines but its hard to draw emotions in troubled minds inside the lines bold and brave compared to others we just paint them grey uh here to stay know that the two of us wont fade away can see we are the shade the fire and rain true work of art is not a thing we change hard to hide you move me like the moon that pulls the tide tried to keep our colours inside the lines inside the lines but its hard to draw emotions in troubled minds inside the lines worried sky in need of something green to sleep at night aiming high were living restless but its you and i can see we are the shade the fire and rain true work of art is not a thing we change aiming high were living restless but its you and i tried to keep our colours inside the lines inside the lines but its hard to draw emotions in troubled minds inside the lines bold and brave compared to others we just paint them grey uh here to stay know that the two of us wont fade away can see we are the shade the fire and rain true work of art is not a thing we change hard to hide you move me like the moon that pulls the tide tried to keep our colours inside the lines inside the lines but its hard to draw emotions in troubled minds inside the lines
7284,Pitbull,Give Me Everything,0,latin,me not workin hard yeah right picture that with a kodak or better yet go to times square take a picture of me with a kodak took my life from negative to positive i just want yall know that and tonight lets enjoy life pitbull nayer neyo tell us right tonight i want all of you tonight give me everything tonight for all we know we might not get tomorrow lets do it tonight dont care what they say or what games they play nothing is enough till they handle love lets do it tonight i want you tonight i want you to stay i want you tonight grab somebody sexy tell em hey hey give me everything tonight hey give me everything tonight hey give me everything tonight hey give me everything tonight take advantage of tonight yeahcause tomorrow im off to dubai to perform for a princess but tonight i can make you my queen and make love to you endless yeah this is insane the way the name growin money keep flowin hustlers move aside so im tiptoein to keep flowini got it locked up like lindsay lohan woo put it on my life baby ill make you feel right baby cant promise tomorrow but i promise tonight dale excuse me excuse me and i might drink a little more than i should tonight tonight and i might take you home with me if i could tonight tonight and baby ima make you feel so good tonight cause we might not get tomorrow tonight i want all of you tonight give me everything tonight for all we know we might not get tomorrow lets do it tonight dont care what they say or what games they play nothing is enough till they handle love lets do it tonight i want you tonight i want you to stay i want you tonight grab somebody sexy tell em hey hey give me everything tonight hey give me everything tonight hey give me everything tonight hey give me everything tonight reach for the stars and if you dont grab them at least youll fall on top of the world think about it cause if you slip im gon fall on top your girl haha what im involved with is deeper than the masons baby baby and it aint no secret my grannys from cuba but im an american idol gettin money like seacrest put it on my life baby baby ill make you feel right baby baby cant promise tomorrow but i promise tonight dale excuse me excuse me and i might drink a little more than i should tonight tonight and i might take you home with me if i could tonight tonight and baby ima make you feel so good tonight cause we might not get tomorrow tonight i want all of you tonight give me everything tonight for all we know we might not get tomorrow lets do it tonight dont care what they say all the games they play nothing is enough till they handle love lets do it tonight i want you tonight i want you to stay i want you tonight grab somebody sexy tell em hey hey give me everything tonight hey give me everything tonight hey give me everything tonight hey give me everything tonight excuse me excuse me but i might drink a little bit more than i should tonight and i might take you home with me if i could tonight and i think you should let me cause i look good tonight cause we might not get tomorrow tomorrow tomorrow tomorrow
7303,Foo Fighters,Everlong - Acoustic Version,0,latin,hello ive waited here for you everlong tonight i throw myself into and out of the red out of her head she sang come down and waste away with me down with me slow how you wanted it to be im over my head out of her head she sang and i wonder when i sing along with you if everything could ever feel this real forever if anything could ever be this good again the only thing ill ever ask of you youve got to promise not to stop when i say when she sang breathe out so i can breathe you in hold you in and now i know youve always been and out of your head out of my head i sang and i wonder when i sing along with you if everything could ever feel this real forever if anything could ever be this good again the only thing ill ever ask of you youve got to promise not to stop when i say when she sang na and i wonder if everything could ever feel this real forever if anything could ever be this good again the only thing ill ever ask of you youve got to promise not to stop when i say when
7337,Lewis Blissett,Killing Butterflies,0,latin,all the things weve seen they just make us scream now theyre in our dreams open up the box now it never stops full of little shocks wings hearts some things are meant to be torn apart faith hope some things are meant to be gone broke killing killing killing killing killing killing butterflies killing killing killing killing killing killing butterflies killing killing killing killing killing killing butterflies we stay up all night killing butterfliesim killing im killing im killing im killing fly on back to me get your sweet relief shiver like a leaf once you take a piece with your big old teeth you will never sleep no wings hearts some things are meant to be torn apart faith hope some things are meant to be gone broke killing killing killing killing killing killing butterflies killing killing killing killing killing killing butterflies killing killing killing killing killing killing butterflies we stay up all night killing butterfliesim killing im killing im killing im killing killing killing maybe its my fault weve been up all nightkilling killing only thing we have is our appetitekilling killing just a little more to stabilise every every night killing butterflies killing killing killing killing butterflies killing killing killing killing butterflies killing killing killing killing butterflies we stay up all night killing killing killing killing butterflies killing killing killing killing butterflies killing killing killing killing butterflies we stay up all night killing butterflies
7356,Farruko,Passion Whine - Remastered,0,latin,letra de passion whine ft sean paul well here come de ting dem call de passion whine for de girl dem who know how to grind pon time sean de paul long side farruko you done know how we go yo to the girl them song cause dem wan feel the passion long and strong ya done know say dey call for the champion quítate la ropa lento toma tu tiempo que yo me quiero disfrutar todo el momento pon música suave mueve tu cuerpo y pon en práctica todos tus movimientos ensobéame tuyo y báilame pegadito hazme lo que tú quieras que yo soy tuyo todito no te hagas la difícil dale ma hazme un cantito contigo me conformo aunque sea solo un ratito ¿pa que me calientas ¿pa que tú me tientas báilame así nana nana sedúceme así baby girl dutty yeah first she wan me rough it up chup she wan me trouble it up shake my baby jiggle it up and never you stop come wiggle it up baby you should be giving it up gimme the love gimme the touch only thing id be thinking of to fit inside you like a glove passion whine gimme the passion whine gyal sex it good and make we bubble pon time gyal pump and grind gimme the good time gyal love ya design and ya big fat behind gyal na na eh cant forget the passionate na na na na na eh br bang bang bang na na eh na na na na na eh naughty yeah y dale no seas tímida rompe abusadora trépate en la cama y hazme tuyo ahora kill it ma kill it ma dale mátame ma kill it ma kill it ma dale mátame ma ¿pa que me calientas ¿pa que tú me tientas báilame así nana nana sedúceme así wine up girl wine up así so we get it girl wine up girl wine up así baby girl wine up girl wine up así sean paul and farruko wine up girl wine up así ladies and gentleman im mr sean paul farruko cant stop this is the caribbean connection pr un junte pa la historia yo russian respect man edu seguimos educando a los incrédulos jumbo el que produce solo luian estos son los menores
7359,Yuna,Lullabies - Adventure Club Remix,0,latin,like lullabies you are forever in my mind i see you in all the pieces in my life though you werent mine you were my first love i wanted to go away with you and i will leave all my troubles here i wanted to run away with you and i will bring all my dreams and fears like lullabies you are forever in my mind i see you in all the pieces in my life though you werent minelike lullabies you are forever in my mind i see you in all the pieces in my life though you werent mine though you werent mine you were my first love you were my first love i wanted to start again with you and i will leave all my worries here i wanted only you i know that i felt with you like lullabies you are forever in my mind i see you in all the pieces in my life though you werent mine like lullabies you are forever in my mind i see you in all the pieces in my life though you werent mine though you werent mine you were my first love you were my first love you were my first love you were my first love you were my first love
7362,Rita Ora,Anywhere - Willy William Remix,0,latin,time flies by when the night is young daylight shines on an undisclosed location location bloodshot eyes looking for the sun paradise we lived it and we called it a vacation vacation youre painting me a dream that i wanna belong in wanna belong in over the hills and far away a million miles from la just anywhere away with you i know weve got to get away someplace where no one knows our name well find the start of something new just take me anywhere take me anywhere anywhere away with you just take me anywhere anywhere take me anywhere anywhere away with you fun little less fun little less over over over over me mememe me mememe me me me me oh fun little less fun little less over over over over me mememe me mememe me me me me truth comes out when were blacking out looking for connection in a crowd of empty faces empty faces your secrets are the only thing im craving now the good and the bad let me in cause i could take it i could take it youre painting me a dream that i wanna belong in wanna belong in wanna belong in over the hills and far away a million miles from la just anywhere away with you i know weve got to get away someplace where no one knows our name well find the start of something new just take me anywhere anywhere take me anywhere anywhere away with you fun little less fun little less over over over over me mememe me mememe me me me me oh fun little less fun little less over over over over me mememe me mememe me me me me take me anywhere oh anywhere anywhere away with you take me anywhere over the hills and far away a million miles from la just anywhere away with you oh anywhere anywhere anywhere love i know weve got to get away someplace where no one knows our name well find the start of something new oh well find the start of something new just take me anywhere anywhere take me anywhere anywhere anywhere away with you anywhere anywhere anywhere oh just take me anywhere take me anywhere oh take me anywhere love anywhere away with you anywhere anywhere anywhere fun little less fun little less over over over over me anywhere away with you mememe me mememe me me me me oh
7363,Jack Garratt,Surprise Yourself - GRYFFIN x Manila Killa Remix,0,latin,speak and open up your mind its something you should do all the time keep exploring seek and find you know you might surprise yourself talk without a taint to hold the doubts that should embrace your heart the calm and chaos of your soul you know you might surprise yourself take a pen and write this down draw something that cant be found and learn to walk again somehow you know you might surprise yourself lover if you only knew the times that train has fooled me too and tears me from a place i know it helps me to surprise myself you know you can surprise yourself so let go and surprise yourself
7365,Juan Pablo Vega,Fishaman (feat. Elkin Robinson),0,latin,viajo con lo justo y necesario me muevo con el viento a mi favor todo me lo gano camellando de tripas hago puro corazón lo bueno y lo malo que yo he hecho nunca lo he tenido que ocultar y ya muy adentro aquí en el pecho me lo guardé para poder continuar yes i know how you feeling all day it directly from providence colombia to the world feel it here we go yo quiero que tú me quieras tal cual i hear me now i say yo quiero que tú me quieras tal cual i hear me now i say yo quiero que tú me quieras tal cual i hear me now i say yo quiero que tú me quieras tal cual i hear me now i say this is who i am lucky man just a fishaman i travel around with this guys around the oceans searching for the time i left behind feeling like im loving it so far oh yeah im happy with these things that make me fine oh yeah me dont care me dont care about the island im washing me i feel it me i feel it in this world that i am between slow its a natural thing i jump and i redeem like a flow i dont glance say stop like you are this sugar sweet thing move upon and grew in the caribbean redeem ah yo quiero que tú me quieras tal cual i saw me sing i say yo quiero que tú me quieras tal cual i saw me sing i say yo quiero que tú me quieras tal cual i saw me sing i say yo quiero que tú me quieras tal cual they want to love me so please yo quiero que tú me quieras tal cual i hear me now i say yo quiero que tú me quieras tal cual i hear me now i say yo quiero que tú me quieras tal cual i hear me now i say yo quiero que tú me quieras tal cual i hear me now i say this is who i am just a fishaman this is who i am just a fishaman in a robotic style
7366,Rihanna,Russian Roulette,0,latin,take a breath take it deep calm yourself he says to me if you play you play for keeps take the gun and count to three im sweating now moving slow no time to think my turn to go and you can see my heart beating you can see it through my chest said im terrified but im not leaving i know that i must pass this test so just pull the trigger trigger trigger trigger say a prayer to yourself he says close your eyes sometimes it helps and then i get a scary thought that hes here means hes never lost and you can see my heart beating oh you can see it through my chest said im terrified but im not leaving know that i must pass this test so just pull the trigger as my life flashes before my eyes im wondering will i ever see another sunrise so many wont get the chance to say goodbye but its too late to think of the value of my life and you can see my heart beating ouhoh you can see it through my chest said im terrified but im not leaving no know that i must pass this test you can see my heart beating oh you can see it through my chest im terrified but im not leaving no no know that i must pass this test so just pull the trigger trigger trigger trigger
7381,Gloria Estefan,Can't Stay Away from You,0,latin,time flies when youre having fun i heard somebody say but if all ive been is fun then baby let me go dont wanna be in your way and i dont wanna be your second choice dont wanna be just your friend you keep telling me that youre not in love you wanna throw it all away but i cant stay away from you i dont wanna let you go and though its killing me thats true theres just some things i cant control your love is slipping through my hands and though ive heard it all before i know youre telling me the truth i know its just no use but i cant stay away from you hold on to every bit of hope thats all i ever do hoping you might change your mind and call me up to say how much you need me too and though youre leaving me no other choice than to turn and walk away look over your shoulder ill be there you can count on me to stay cause i cant stay away from you i dont wanna let you go and though its killing me thats true theres just some things i cant control your love slipping through my hands and though ive heard it all before i know youre telling me the truth i know its just no use but i cant stay away from you i know youre telling me the truth i know its just no use but i cant stay away from you
7411,Alex Adair,Heaven,0,latin,oh oh heaven must have sent you no i dont know where you come from baby dont know where youve been my baby but heaven must have sent you heaven must have sent you heaven must have sent you heaven must have sent you so long ive needed love right near me have some voice to cheer me heaven must have sent you honey heaven must have sent you so long ive needed love right near me have some voice to cheer me heaven must have sent you honey heaven must have sent you oh baby yeah love you more each day its a heaven in your arms boy its the sweetness of your charms makes me love you more each day in your arms i want to stay hey yeah oh oh heaven must have sent you
7426,One Direction,What Makes You Beautiful,0,latin,youre insecure dont know what for youre turning heads when you walk through the door dont need makeup to cover up being the way that you are is enough everyone else in the room can see it everyone else but you baby you light up my world like nobody else the way that you flip your hair gets me overwhelmed but when you smile at the ground it aint hard to tell you dont know oh oh you dont know youre beautiful if only you saw what i can see youll understand why i want you so desperately right now im looking at you and i cant believe you dont know you dont know youre beautiful thats what makes you beautiful so ccome on you got it wrong to prove im right i put it in a song i dont know why youre being shy and turn away when i look into your eyes everyone else in the room can see it everyone else but you baby you light up my world like nobody else nobody else the way that you flip your hair gets me overwhelmed but when you smile at the ground it aint hard to tell you dont know oh oh you dont know youre beautiful oh if only you saw what i can see youll understand why i want you so desperately right now im looking at you and i cant believe you dont know you dont know youre beautiful thats what makes you beautiful na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na baby you light up my world like nobody else the way that you flip your hair gets me overwhelmed but when you smile at the ground it aint hard to tell you dont know ohoh you dont know youre beautiful baby you light up my world like nobody else the way that you flip your hair gets me overwhelmed but when you smile at the ground ground it aint hard to tell you dont know ohoh you dont know youre beautiful beautiful if only you saw what i can see youll understand why i want you so desperately desperately right now im looking at you and i cant believe you dont know ohoh you dont know youre beautiful ohohoh you dont know youre beautiful ohoh thats what makes you beautiful na
7428,Lisa Lisa & Cult Jam,I Wonder If I Take You Home,0,latin,take me home take me home baby i know youre wondering why i wont go over to your place cause im not too sure about how you feel so id rather go at my own pace and i know and you know that if we get together emotions will go to work and i may do something i might regret the next day and end up hurt oh i dont know thats the way that i feel im so afraid of a one night deal i wonder if i take you home would you still be in love baby because i need you tonight i wonder if i take you home would you still be in love baby because i need you tonight your love is take me home lately youve been expressing to me just how much you want to make love i want it just as much as you do but will you still keep in touch you say im teasing but i do have a reason dont let your feelings fade cause you will have me and sooner than you know it if you could only wait oh i dont know thats the way i feel im so afraid of a one night deal and sometimes i wonder if i take you home would you still be in love baby because i need you tonight i wonder if i take you home would you still be in love baby home home home home because i need you tonight i wonder if i take you home would you still be in love baby because i need you tonight i wonder if i take you home would you still be in love baby home home home home because i need you tonight and on the real side if you love me huhh you would wait i wonder if i take you home home home home home i wonder if i take you home your love is i wonder if take you home would you still make me love baby because i need you tonight i wonder if take you home would you still make me love baby because i need you tonight i wonder i wonder i really really wonder home home home home take me home i wonder i wonder i really really wonder take me home your love is no good keep telling me lies  ur still not sure in my eyes our relationship would be more clear no its just i feel that your rushing me ok since you dont love me  dont want to be with me no its not that its just that im afraid of getting hurt i dont know i just keep asking myself should i really take you home what do you think take me take me take me home take me take me take me home take me take me take me home home home home home home your down on your knees begging me please take me home take me home will you still love me if i take you home will you still love me if i take you home
7432,Jennifer Lopez,On The Floor,0,latin,jlo ya tú sabes no es más nada its a new generation mr worldwideof party people yeah get on the floor dale get on the floor redone let me introduce you to my party people in the club ha im loose im loose and everybody knows i get off the chain babe its the truth its the truth im like inception i play with your brain so i dont sleep or snooze snooze i dont play no games so dddontdontdont get it confused no cause you will lose yeah now now pupupupupump it up and back it up like a tonka truck dale if you go hard you gotta get on the floor hey if youre a party freak then step on the floor yeah if youre an animal then tear up the floor break a sweat on the floor yeah we work on the floor ah dont stop keep it moving put your drinks up woo pick your body up and drop it on the floor hey let the rhythm change your world on the floor hahaha you know were running shit tonight on the floor brazil morocco london to ibiza straight to la new york vegas to africa ah dance the night away live your life and stay young on the floor hahaha dance the night away grab somebody drink a little more así mismo así me gusta así me gusta así me gusta lalalalalalalalalalalalalala tonight we gon be it on the floor woo lalalalalalalalalalalalalala tonight we gon be it on the floor lets rock i know you got it clap your hands on the floor hey and keep on rocking rock it up on the floor yeah if youre a criminal kill it on the floor steal it quick on the floor on the floor yeah dont stop keep it moving put your drinks up woo its getting ill its getting sick on the floor hey we never quit we never rest on the floor yeah if i am not wrong well probably die on the floor brazil morocco london to ibiza straight to la new york vegas to africa dale dance the night away live your life and stay young on the floor ha dale así me gusta dance the night away grab somebody drink a little more dale así me gusta así me gusta así me gusta lalalalalalalalalalalalalala tonight we gon be it on the floor lets rock lalalalalalalalalalalalalala tonight we gon be it on the floor lets rock lalalalalalalalalalalalalala tonight we gon be it on the floor lalalalalalalalalalalalalala tonight we gon be it on the floor woo that badonkadonk is like a trunk full of bass on an old school chevy seventrey donkey donk yeah all i need is some vodka and some chonky coke and watch shit gon get donkey konged hahaha baby if youre ready for things to get heavy i get on the floor and act a fool if you let me dale dont believe me just bet me hahaha my name aint keith but i see why you sweat me hahaha la miami new york say no more get on the floor woo dance the night away live your life and stay young on the floor dance the night away grab somebody drink a little more lalalalalalalalalalalalalala lets rock tonight we gon be it on the floor lalalalalalalalalalalalalala lets rock tonight we gon be it on the floor lalalalalalalalalalalalalala woo tonight we gon be it on the floor lalalalalalalalalalalalalala lets rock tonight we gon be it on the floor woo tonight we gon be it on the floor tonight we gon be it on the floor
7441,Lisette Melendez,Together Forever,0,latin,its been so long since weve been friends in need and how the love we share in our hearts to try to keep us apart it took sometime to build this trust in me but now youre all i have too inside you want the best of my love to keep away from the thoughts that we share is to feel the pain that i feel when youre there see what you want to see but please have some faith in me together forever yours together forever mine facing what we feel inside ready to stand the test of time ive seen us come together in my dreams and felt the kiss that makes me love you enough to see us through it took sometime to feel the way i feel thats why i know im here forever and you will always be there to keep away from the thoughts that we share is to feel the pain that i feel when youre there see what you want to see but please have some faith in me na come on together i cant wait forever come on together yeah yeah forever come on together i cant wait forever come on together yeah yeah forever come on together i cant wait forever come on together yeah yeah forever come on together i cant wait for love na
7449,Alan Walker,Tired - Kygo Remix,0,latin,i see those tears in your eyes i feel so helpless inside oh love theres no need to hide just let me love you when your heart is tired cold hands red eyes packed two bags at midnight theyve been there for weeks you dont know what goodbye means just roll up a cigarette just forget about this mess been waiting on the sidelines from the sidelines i see those tears in your eyes and i feel so helpless inside oh love theres no need to hide just let me love you when your heart is tired if your ghost pulls you apart and it feels like youve lost who you are my love theres no need to hide just let me love you when your heart is tired just let me love you just let me love you just let me love you just let me love you just let me love you when your heart is tired when you whisper im alright but i see through your white lies but these walls dont talk and if they could theyd say cant hide the secrets you cant forget about this mess im waiting on the sidelines from the sidelines i see those tears in your eyes and i feel so helpless inside oh love theres no need to hide just let me love you when your heart is tired if your ghost pulls you apart and it feels like youve lost who you are my love theres no need to hide just let me love you when your heart is tired just let me love you just let me love you just let me love you just let me love you just let me love you when your heart is tired i know those tears in your eyes and i feel so helpless inside my love theres no need to hide just let me love you when your heart is tired
7497,Jet,Are You Gonna Be My Girl - UK Acoustic Version,0,latin,let go so 1 2 3 take my hand and come with me because you look so fine and i really wanna make you mine i say you look so fine that i really wanna make you mine oh 4 5 6 come on and get your kicks now you dont need that money when you look like that do you honey big black boots long brown hair shes so sweet with her get back stare well i could see you home with me but you were with another man yeah i know we aint got much to say before i let you get away yeah i said are you gonna be my girl so 1 2 3 take my hand and come with me because you look so fine and i really wanna make you mine i say you look so fine that i really wanna make you mine oh 4 5 6 come on and get your kicks now you dont need that money with a face like that do you big black boots long brown hair shes so sweet with her get back stare well i could see you home with me but you were with another man yeah i know we aint got much to say before i let you get away yeah i said are you gonna be my girl oh yeah oh yeah come on i could see you home with me but you were with another man yeah i know we aint got much to say before i let you get away yeah uh be my girl be my girl are you gonna be my girl yeah
7549,Comet Blue,Spaceship,0,latin,i could build a spaceship for you but it wouldnt get us anywhere tonight and you can start a revolution but we both know it will never end it wont end this stupid fight i just wanna laugh with you burn our ships and start a new dont you wanna try i could build a spaceship for you if you really feel you need to fly away you would have a hell of a view never ever see a cloudy day but im asking you to stay i just wanna laugh with you burn our ships and start a new maybe if we try i will build a spaceship for you that will take you right up to the stars tonight it will be a spaceship for two if youre gonna make it to the moon ill be right back by your side i just wanna laugh with you please dont get inside of you please gonna try i could build a spaceship for you and you can start a revolution
7558,Kim Viera,Adios,0,latin,me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios i dont carry feelings cuz thats just too much weight for me and you aint even know it that you was gettin gold for free oh no i aint waitin for ya call no more i see the writing on the wall no code if you hit the gas you wouldnt stall and i aint fuckin witcha not at all i got my hair done nails done everything good keep my body tight on sight cause im too good ya know cause im too good for ya be all up in ya feels when ya see me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios nothin basic over here fuck what you heard you gotta work for it and if cant get on my wave get off the surfboard its nothing personal you should know just how it go when i hit you wit a savage wave like adios wassup wit that check though do you got a trust fund yeah my price has gone up since i got my butt done sorry im on tour honey competition scores bummy droptop in that porsche dummy but i want to spend your money please open the door for me ass shaken out my shorts hungry bonnie hittin george for me make my back so sore honey but be careful though you know i keep that fort on me photoshoots interviews even at the awards dummy cuban me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios baby adios baby adios baby adios baby adios me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios me and my girls with the top down paint the town red aint worried boutcha cuz i got my own bread if you aint on my wave like a radio ima hit you with a wave baby adios baby adios baby adios baby adios baby adios
7572,Lisette Melendez,Together Forever,0,latin,its been so long since weve been friends in need and how the love we share in our hearts to try to keep us apart it took sometime to build this trust in me but now youre all i have too inside you want the best of my love to keep away from the thoughts that we share is to feel the pain that i feel when youre there see what you want to see but please have some faith in me together forever yours together forever mine facing what we feel inside ready to stand the test of time ive seen us come together in my dreams and felt the kiss that makes me love you enough to see us through it took sometime to feel the way i feel thats why i know im here forever and you will always be there to keep away from the thoughts that we share is to feel the pain that i feel when youre there see what you want to see but please have some faith in me na come on together i cant wait forever come on together yeah yeah forever come on together i cant wait forever come on together yeah yeah forever come on together i cant wait forever come on together yeah yeah forever come on together i cant wait for love na
7591,Maroon 5,This Love - Acoustic,0,latin,i was so high i did not recognize the fire burning in her eyes the chaos that controlled my mind whispered goodbye as she got on a plane never to return again but always in my heart this love has taken its toll on me she said goodbye too many times before and her heart is breaking in front of me and i have no choice cause i wont say goodbye anymore i tried my best to feed her appetite keep her coming every night so hard to keep her satisfied keep playing love like it was just a game pretending to feel the same then turn around and leave again this love has taken its toll on me she said goodbye too many times before and her heart is breaking in front of me and i have no choice cause i wont say goodbye anymore ill fix these broken things repair your broken wings and make sure everythings alright its alright its alright my pressure on your hips sinking my fingertips into every inch of you cause i know thats what you want me to do this love has taken its toll on me she said goodbye too many times before and her heart is breaking in front of me and i have no choice cause i wont say goodbye anymore this love has taken its toll on me she said goodbye too many times before and my heart is breaking in front of me she said goodbye too many times before this love has taken its toll on me she said goodbye too many times before and her heart is breaking in front of me i have no choice cause i wont say goodbye anymore
7613,Halcyon,Runaway,0,latin,standing on the edge of a cliff realize there must be more to life than this reaching for the stars  traveling so far like a dragonfly just grab my hand  from heaven sent with me tonight i runaway i runaway i runaway tryin to find a place in this world well never forget the past but what counts is our brand new start even if it hurts me or i get scared just come take this risk now well be prepared i runaway i runaway i runaway reaching for the stars  traveling so far like a dragongly keep our secrets there  hide them everywhere just you and i i runaway i runaway i runaway tryin to find a place in this world
7629,Janet Jackson,Made For Now - Latin Version,0,latin,janet jackson iconic daddy if youre livin for the moment dont stop and celebrate the feelin go up if youre livin for the moment dont stop cause there aint no ceilings go up were made for now not tomorrow made for now look around were made for now not tomorrow made for now uno look around dos tres were made for now fuego everybody move your body everybody everybody move your body everybody right now were made for now everybody move your body right now everybody right now everybody move your body right now everybody if youre livin for the moment dont stop try to celebrate the feelin go up if youre livin for the moment the moment baby dont stop cause i break those ceilings go up love is in the rhythm now were dancing with a whole new meaning love is on the way to fill you up were made for now not tomorrow made for now look around were made for now not tomorrow made for now uno look around dos tres were made for now fuego everybody move your body woo everybody everybody move your body everybody right now were made for now everybody move your body right now everybody right now everybody move your body right now everybody right now were made for now not tomorrow made for now look around were made for now right now right now made for now right now right now right now arriba la raza estamos en la casa dale suelta en banda to lo que te atrasa muévete eso rápirápido muévete eso rápirápido we dont stop it no te escapas yo soy volcán pero tú eres lava seguimos lighty lighty prendíos vívelo hoy que mañana se acaba right now not tomorrow made for now right now look around theyre made for now right now not tomorrow made for now look around were made for now not tomorrow made for now sube look around were made for now not tomorrow made for now look around were made for now everybody move your body right now everybody right now were made for now everybody move your body right now everybody right now were made for now da una vuelta y ponte pa mí right now ponte pa mí right now ponte ponte ponte were made for now da una vuelta y ponte pa mí right now ponte pa mí right now were made for now made for now not tomorrow made for now janet jackson look around
7641,Nouvelle Vague,Blue Monday,0,latin,how does it feel to treat me like you do when youve your hands upon me and told me who you are i thought i was mistaken i thought i heard your words tell me how do i feel tell me now how do i feel those who came before me lived through their vocations from the past until completion theyll turn away no more and i still find it so hard to say what i need to say but im quite sure that youll tell me just how i should feel today i see a ship in the harbor i can and shall obey but if it wasnt for your misfortune id be a heavenly person today and i thought i was mistaken i thought i heard you speak tell me how do i feel tell me now how should i feel i thought i told you to leave me while i walked down to the beach tell me how does it feel when your heart grows cold when your heart grows cold when your heart grows cold
7650,Felix Jaehn,"Cool (feat. Marc E. Bassy, Gucci Mane)",0,latin,heh schuwop i see you treat me differently cause you dont need therapy on a friday night and you said youd be there for me i cant believe i should have known you wouldnt at the time no no promise me youll never change but cant explain why you never come around no more so this is how its gonna be youre texting me on my birthday you dont even try remember you told me youd never forget where you came from remember you told me wed always stay homies from day one and now youre not who you used to be i dont know what youre dying to prove so hit me up when youre over being cool your new friends will say anything but if you wanna know the truth hit me up when youre over being cool cool cool used to ask me for my help when no one else gave a fuck about a single word you said in a minute ill be there no matter where kinda funny just how quickly you forget remember you told me youd never forget where you came from remember you told me wed always stay homies from day one and now youre not who you used to be i dont know what youre dying to prove so hit me up when youre over being cool your new friends will say anything but if you wanna know the truth hit me up when youre over being cool uh yeah go i got her sprung for my dick she addicted yeah i got a rude girl rich off her lipstick mwah designer diva we both materialistic guc im from the 6 but i ball like the fifth pick ball to make her slide through i gotta tell her some slick so many diamonds in it busting through her wristband i thought your homegirl was cool but she flipped it no dont listen to them hoes man thats gossip oh skinny chick only point me to a thick bitch yeah ugly bitch only point me to a pretty chick yeah we aint turning down but not even a little bit no but if they cant read between the lines they illiterate its gucci remember you told me youd never forget where you came from remember you told me wed always stay homies from day one cool and now youre not who you used to be i dont know what youre dying to prove so hit me up when youre over being cool your new friends will say anything but if you wanna know the truth hit me up when youre over being cool
